dataset,exp,mode,n_epochs,lr,batch_size,hidden_size,n_layers,seq_enc,tab_enc,save_weights,train,linear,finetune,fold,exclude,unlabel_ratio,label_ratio,seed,scaler,norm_type,max_auc,max_auc_lp,max_auc_ft,max_auc_all
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,0,quantile,global,0.0,0.6020833333333333,0.6208333333333333,0.6208333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,1,quantile,global,0.0,0.5437500000000001,0.5875,0.5875
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,2,quantile,global,0.0,0.5604166666666667,0.6041666666666667,0.6041666666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,3,quantile,global,0.0,0.5437500000000001,0.5854166666666667,0.5854166666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,0,quantile,global,0.0,0.6854166666666667,0.7145833333333333,0.7145833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,1,quantile,global,0.0,0.5770833333333334,0.6666666666666666,0.6666666666666666
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,2,quantile,global,0.0,0.6083333333333333,0.6833333333333333,0.6833333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,3,quantile,global,0.0,0.6395833333333334,0.68125,0.68125
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,0,quantile,global,0.0,0.6541666666666667,0.6645833333333333,0.6645833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,1,quantile,global,0.0,0.5437500000000001,0.6145833333333334,0.6145833333333334
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,2,quantile,global,0.0,0.6354166666666667,0.6166666666666667,0.6354166666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,3,quantile,global,0.0,0.5604166666666667,0.5875,0.5875
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,0,quantile,global,0.0,0.6325431034482759,0.6950431034482759,0.6950431034482759
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,1,quantile,global,0.0,0.6810344827586207,0.709051724137931,0.709051724137931
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,2,quantile,global,0.0,0.6120689655172414,0.7122844827586207,0.7122844827586207
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,3,quantile,global,0.0,0.7295258620689655,0.7262931034482759,0.7295258620689655
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,0,quantile,global,0.0,0.6982758620689655,0.7607758620689655,0.7607758620689655
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,1,quantile,global,0.0,0.6950431034482759,0.7543103448275862,0.7543103448275862
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,2,quantile,global,0.0,0.6875,0.6185344827586207,0.6875
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,3,quantile,global,0.0,0.7640086206896551,0.7575431034482759,0.7640086206896551
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,0,quantile,global,0.0,0.6041666666666667,0.7000000000000001,0.7000000000000001
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,1,quantile,global,0.0,0.5770833333333334,0.6333333333333333,0.6333333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,2,quantile,global,0.0,0.5916666666666667,0.6020833333333333,0.6020833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,3,quantile,global,0.0,0.5375,0.5666666666666667,0.5666666666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,0,quantile,global,0.0,0.6083333333333333,0.6833333333333333,0.6833333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,1,quantile,global,0.0,0.5729166666666666,0.6833333333333333,0.6833333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,2,quantile,global,0.0,0.66875,0.6833333333333333,0.6833333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,3,quantile,global,0.0,0.6375000000000001,0.6645833333333333,0.6645833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,0,quantile,global,0.0,0.6041666666666667,0.5999999999999999,0.6041666666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,1,quantile,global,0.0,0.5708333333333333,0.6645833333333333,0.6645833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,2,quantile,global,0.0,0.61875,0.6645833333333333,0.6645833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,3,quantile,global,0.0,0.6083333333333333,0.61875,0.61875
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.6637931034482759,0.6918103448275861,0.6918103448275861
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.6745689655172413,0.7058189655172414,0.7058189655172414
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.677801724137931,0.6982758620689655,0.6982758620689655
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.6950431034482759,0.6982758620689655,0.6982758620689655
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.6670258620689655,0.7435344827586207,0.7435344827586207
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.5808189655172413,0.740301724137931,0.740301724137931
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.7607758620689655,0.7327586206896551,0.7607758620689655
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.7155172413793104,0.7747844827586207,0.7747844827586207
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.6458333333333334,0.6479166666666667,0.6479166666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.5458333333333333,0.6041666666666667,0.6041666666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.63125,0.55625,0.63125
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.55625,0.7291666666666667,0.7291666666666667
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.5916666666666667,0.6833333333333333,0.6833333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.6062500000000001,0.6500000000000001,0.6500000000000001
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.66875,0.7000000000000001,0.7000000000000001
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.61875,0.7458333333333333,0.7458333333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.6062500000000001,0.6062500000000001,0.6062500000000001
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.5729166666666666,0.55625,0.5729166666666666
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.6208333333333333,0.6520833333333333,0.6520833333333333
lifesnaps,run,simclr,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.6041666666666667,0.6375000000000001,0.6375000000000001
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,0,quantile,global,0.0,0.5905172413793103,0.6530172413793104,0.6530172413793104
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,1,quantile,global,0.0,0.6497844827586207,0.6745689655172413,0.6745689655172413
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,2,quantile,global,0.0,0.709051724137931,0.6433189655172413,0.709051724137931
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,3,quantile,global,0.0,0.5280172413793103,0.6077586206896551,0.6077586206896551
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,0,quantile,global,0.0,0.6875,0.6918103448275861,0.6918103448275861
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,1,quantile,global,0.0,0.6702586206896552,0.7262931034482759,0.7262931034482759
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,2,quantile,global,0.0,0.6702586206896552,0.6950431034482759,0.6950431034482759
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,3,quantile,global,0.0,0.5926724137931034,0.6950431034482759,0.6950431034482759
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,0,quantile,global,0.0,0.5270833333333333,0.5541666666666667,0.5541666666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,1,quantile,global,0.0,0.49375,0.5875,0.5875
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,2,quantile,global,0.0,0.5916666666666667,0.6354166666666667,0.6354166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,3,quantile,global,0.0,0.5604166666666667,0.5375,0.5604166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,0,quantile,global,0.0,0.6083333333333333,0.6979166666666667,0.6979166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,1,quantile,global,0.0,0.59375,0.6666666666666666,0.6666666666666666
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,2,quantile,global,0.0,0.625,0.6833333333333333,0.6833333333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,3,quantile,global,0.0,0.5145833333333334,0.6395833333333334,0.6395833333333334
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,0,quantile,global,0.0,0.6083333333333333,0.6395833333333334,0.6395833333333334
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,1,quantile,global,0.0,0.6375000000000001,0.6145833333333334,0.6375000000000001
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,2,quantile,global,0.0,0.5895833333333333,0.6791666666666668,0.6791666666666668
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,3,quantile,global,0.0,0.5437500000000001,0.5520833333333334,0.5520833333333334
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,0,quantile,global,0.0,0.6217672413793104,0.6810344827586207,0.6810344827586207
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,1,quantile,global,0.0,0.6185344827586207,0.7230603448275862,0.7230603448275862
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,2,quantile,global,0.0,0.6605603448275862,0.6918103448275861,0.6918103448275861
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,3,quantile,global,0.0,0.6012931034482759,0.5948275862068966,0.6012931034482759
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,0,quantile,global,0.0,0.6530172413793104,0.7230603448275862,0.7230603448275862
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,1,quantile,global,0.0,0.6875,0.740301724137931,0.740301724137931
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,2,quantile,global,0.0,0.6842672413793103,0.6325431034482759,0.6842672413793103
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,3,quantile,global,0.0,0.6045258620689655,0.7435344827586207,0.7435344827586207
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,0,quantile,global,0.0,0.5270833333333333,0.55625,0.55625
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,1,quantile,global,0.0,0.5729166666666666,0.5708333333333333,0.5729166666666666
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,2,quantile,global,0.0,0.5604166666666667,0.5583333333333335,0.5604166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,3,quantile,global,0.0,0.5145833333333334,0.5541666666666667,0.5541666666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,0,quantile,global,0.0,0.6541666666666667,0.7125,0.7125
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,1,quantile,global,0.0,0.6208333333333333,0.6833333333333333,0.6833333333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,2,quantile,global,0.0,0.6229166666666667,0.6979166666666667,0.6979166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,3,quantile,global,0.0,0.59375,0.6333333333333333,0.6333333333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,0,quantile,global,0.0,0.6083333333333333,0.6791666666666668,0.6791666666666668
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,1,quantile,global,0.0,0.6229166666666667,0.6791666666666668,0.6791666666666668
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,2,quantile,global,0.0,0.6083333333333333,0.6458333333333334,0.6458333333333334
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,3,quantile,global,0.0,0.53125,0.55625,0.55625
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.6530172413793104,0.6637931034482759,0.6637931034482759
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,1,quantile,global,0.0,0.6012931034482759,0.7370689655172413,0.7370689655172413
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,2,quantile,global,0.0,0.7122844827586207,0.709051724137931,0.7122844827586207
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,3,quantile,global,0.0,0.6185344827586207,0.6497844827586207,0.6497844827586207
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,0,quantile,global,0.0,0.6530172413793104,0.709051724137931,0.709051724137931
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,1,quantile,global,0.0,0.6637931034482759,0.7920258620689655,0.7920258620689655
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,2,quantile,global,0.0,0.6875,0.677801724137931,0.6875
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,1.0,1.0,3,quantile,global,0.0,0.6530172413793104,0.6573275862068966,0.6573275862068966
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,0,quantile,global,0.0,0.5770833333333334,0.55625,0.5770833333333334
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,1,quantile,global,0.0,0.5416666666666667,0.5895833333333333,0.5895833333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,2,quantile,global,0.0,0.5458333333333333,0.6479166666666667,0.6479166666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,1.0,1.0,3,quantile,global,0.0,0.5625,0.6041666666666667,0.6041666666666667
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,0,quantile,global,0.0,0.6395833333333334,0.6958333333333332,0.6958333333333332
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,1,quantile,global,0.0,0.6208333333333333,0.6666666666666666,0.6666666666666666
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,2,quantile,global,0.0,0.59375,0.7958333333333333,0.7958333333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,1.0,1.0,3,quantile,global,0.0,0.5770833333333334,0.6645833333333333,0.6645833333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,0,quantile,global,0.0,0.5916666666666667,0.74375,0.74375
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,1,quantile,global,0.0,0.6395833333333334,0.6791666666666668,0.6791666666666668
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,2,quantile,global,0.0,0.6229166666666667,0.6520833333333333,0.6520833333333333
lifesnaps,run,byol,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,1.0,1.0,3,quantile,global,0.0,0.525,0.5999999999999999,0.5999999999999999
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,0,quantile,global,0.0,0.5905172413793103,0.6745689655172413,0.6745689655172413
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,1,quantile,global,0.0,0.5915948275862069,0.6185344827586207,0.6185344827586207
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,2,quantile,global,0.0,0.6357758620689655,0.6293103448275861,0.6357758620689655
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.1,1.0,3,quantile,global,0.0,0.53125,0.709051724137931,0.709051724137931
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,0,quantile,global,0.0,0.5560344827586207,0.6260775862068966,0.6260775862068966
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,1,quantile,global,0.0,0.5517241379310345,0.7015086206896552,0.7015086206896552
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,2,quantile,global,0.0,0.740301724137931,0.6670258620689655,0.740301724137931
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.1,1.0,3,quantile,global,0.0,0.4827586206896552,0.6950431034482759,0.6950431034482759
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,0,quantile,global,0.0,0.5875,0.6333333333333333,0.6333333333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,1,quantile,global,0.0,0.59375,0.6145833333333334,0.6145833333333334
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,2,quantile,global,0.0,0.525,0.6645833333333333,0.6645833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.1,1.0,3,quantile,global,0.0,0.5458333333333333,0.5854166666666667,0.5854166666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,0,quantile,global,0.0,0.5,0.7291666666666667,0.7291666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,1,quantile,global,0.0,0.6645833333333333,0.625,0.6645833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,2,quantile,global,0.0,0.65625,0.59375,0.65625
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.1,1.0,3,quantile,global,0.0,0.59375,0.625,0.625
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,0,quantile,global,0.0,0.5583333333333335,0.6666666666666666,0.6666666666666666
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,1,quantile,global,0.0,0.61875,0.6291666666666667,0.6291666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,2,quantile,global,0.0,0.6083333333333333,0.6125,0.6125
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.1,1.0,3,quantile,global,0.0,0.6083333333333333,0.6666666666666666,0.6666666666666666
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,0,quantile,global,0.0,0.6045258620689655,0.7262931034482759,0.7262931034482759
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,1,quantile,global,0.0,0.6217672413793104,0.6045258620689655,0.6217672413793104
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,2,quantile,global,0.0,0.6217672413793104,0.6260775862068966,0.6260775862068966
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,0.5,1.0,3,quantile,global,0.0,0.6217672413793104,0.6056034482758621,0.6217672413793104
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,0,quantile,global,0.0,0.552801724137931,0.7262931034482759,0.7262931034482759
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,1,quantile,global,0.0,0.6875,0.7887931034482759,0.7887931034482759
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,2,quantile,global,0.0,0.6875,0.7920258620689655,0.7920258620689655
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,1,none,0.5,1.0,3,quantile,global,0.0,0.6702586206896552,0.8232758620689656,0.8232758620689656
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,0,quantile,global,0.0,0.525,0.68125,0.68125
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,1,quantile,global,0.0,0.5083333333333333,0.56875,0.56875
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,2,quantile,global,0.0,0.5104166666666667,0.6979166666666667,0.6979166666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,2,none,0.5,1.0,3,quantile,global,0.0,0.525,0.6770833333333335,0.6770833333333335
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,0,quantile,global,0.0,0.6395833333333334,0.7625000000000001,0.7625000000000001
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,1,quantile,global,0.0,0.59375,0.6979166666666667,0.6979166666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,2,quantile,global,0.0,0.5770833333333334,0.7291666666666667,0.7291666666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,3,none,0.5,1.0,3,quantile,global,0.0,0.6395833333333334,0.7645833333333334,0.7645833333333334
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,0,quantile,global,0.0,0.575,0.7604166666666666,0.7604166666666666
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,1,quantile,global,0.0,0.6083333333333333,0.7145833333333333,0.7145833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,2,quantile,global,0.0,0.6083333333333333,0.7895833333333333,0.7895833333333333
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,4,none,0.5,1.0,3,quantile,global,0.0,0.6062500000000001,0.6229166666666667,0.6229166666666667
lifesnaps,run,leaves,300,0.0001,128,64,3,transformer,resnet,False,True,True,True,0,none,1.0,1.0,0,quantile,global,0.0,0.5905172413793103,0.6217672413793104,0.6217672413793104
